,pollPlaceName,googlePlaceID,dates,county,idTown,lat,lng,address,url
249,MONTGOMERY COUNTY COURTHOUSE,ChIJP1J2TgX18IgRrXZvLRniHOY,"['10/12/2020 - 10/16/2020 08:30 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:30 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:30 AM - 05:00 PM']",Montgomery County,103,32.1742409,-82.59468729999999,"400 S RAILROAD AVE, MOUNT VERNON, GA 30445","https://www.google.com/maps/search/400+S+RAILROAD+AVE+MOUNT+VERNON,+GA,+30445"
250,ABSA,ChIJuQiTGgqH9ogRiAYDG8lvNE8,"['10/12/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 05:00 PM']",Morgan County,104,33.5967978,-83.4651337,"434 HANCOCK  STREET, MADISON, GA 30650","https://www.google.com/maps/search/434+HANCOCK++STREET+MADISON,+GA,+30650"
251,MURRAY COUNTY RECREATION CENTER,ChIJ4eeXdNjCX4gR_1cgIrBxpFE,"['10/12/2020 - 10/16/2020 08:30 AM - 04:30 PM', '10/19/2020 - 10/23/2020 08:30 AM - 04:30 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:30 AM - 04:30 PM']",Murray County,105,34.7920331,-84.759598,"651 HYDEN TYLER RD, CHATSWORTH, GA 30705","https://www.google.com/maps/search/651+HYDEN+TYLER+RD+CHATSWORTH,+GA,+30705"
252,CITIZENS SERVICE CENTER,ChIJ83U2XCnNjIgRURfBumcnJsE,['10/12/2020 - 10/30/2020 07:00 AM - 07:00 PM'],Muscogee County,106,32.4764568,-84.94551229999999,"3111 CITIZENS WAY, COLUMBUS, GA 31906","https://www.google.com/maps/search/3111+CITIZENS+WAY+COLUMBUS,+GA,+31906"
253,CIVIC CENTER ICE RINK,ChIJl1C8apzNjIgRtw7QTRVLXeo,['10/25/2020 - 10/30/2020 07:00 AM - 06:00 PM'],Muscogee County,106,32.4510478,-84.9865387,"400 4TH ST, COLUMBUS, GA 31901","https://www.google.com/maps/search/400+4TH+ST+COLUMBUS,+GA,+31901"
254,COLUMBUS CONVENTION & TRADE CENTER,ChIJWRyhl73NjIgRp75G4S5xTe4,['10/26/2020 - 10/30/2020 07:00 AM - 06:00 PM'],Muscogee County,106,32.4619536,-84.99556729999999,"801 FRONT AVENUE, COLUMBUS, GA 31901","https://www.google.com/maps/search/801+FRONT+AVENUE+COLUMBUS,+GA,+31901"
255,COLUMBUS HEALTH DEPARTMENT,ChIJY3ZqrZ_MjIgRg3LGc7AEvJo,['10/25/2020 - 10/30/2020 07:00 AM - 07:00 PM'],Muscogee County,106,32.5249867,-84.9634203,"5601 VETERANS PKWY, COLUMBUS, GA 31904","https://www.google.com/maps/search/5601+VETERANS+PKWY+COLUMBUS,+GA,+31904"
256,ST JOHN AME CHURCH AT SHIRLEY B. WINSTON,ChIJ69h0xvIy84gRFciYLAkl1qE,['10/25/2020 - 10/30/2020 07:00 AM - 06:00 PM'],Muscogee County,106,32.457984,-84.9072769,"5025 STEAM MILL RD, COLUMBUS, GA 31907","https://www.google.com/maps/search/5025+STEAM+MILL+RD+COLUMBUS,+GA,+31907"
257,NEWTON COUNTY ADMIN BUILDING,ChIJj1gDxGI09IgRxD3BTjVvDUQ,"['10/12/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 06:00 PM']",Newton County,107,33.5978834,-83.8589655,"1113 USHER ST, COVINGTON, GA 30014","https://www.google.com/maps/search/1113+USHER+ST+COVINGTON,+GA,+30014"
258,PORTER MEMORIAL LIBRARY,ChIJ-3U-hCVJ9IgRek8ddEV_GlQ,['10/26/2020 - 10/30/2020 09:00 AM - 04:00 PM'],Newton County,107,33.5255435,-84.0058768,"6191 HIGHWAY 212, COVINGTON, GA 30016","https://www.google.com/maps/search/6191+HIGHWAY+212+COVINGTON,+GA,+30016"
259,CIVIC CENTER - ABSENTEE,ChIJsSFZnqRx9ogRLJ6B-CncKEk,"['10/12/2020 - 10/15/2020 08:00 AM - 05:00 PM', '10/16/2020 - 10/16/2020 08:00 AM - 07:00 PM', '10/19/2020 - 10/22/2020 08:00 AM - 05:00 PM', '10/23/2020 - 10/23/2020 08:00 AM - 07:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/29/2020 08:00 AM - 05:00 PM', '10/30/2020 - 10/30/2020 08:00 AM - 07:00 PM']",Oconee County,108,33.8626213,-83.4552267,"2661 HOG MOUNTAIN ROAD, WATKINSVILLE, GA 30677","https://www.google.com/maps/search/2661+HOG+MOUNTAIN+ROAD+WATKINSVILLE,+GA,+30677"
260,BOARD OF ELECTIONS,ChIJ825TPGtG9ogR6tpbVJ7N2YE,"['10/12/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 05:00 PM']",Oglethorpe County,109,33.88979,-83.101717,"41 FAIRGROUND ROAD, LEXINGTON, GA 30648","https://www.google.com/maps/search/41+FAIRGROUND+ROAD+LEXINGTON,+GA,+30648"
261,BURNT HICKORY PARK,ChIJU-xkGRo29YgRUZOagXw-TGo,['10/26/2020 - 10/30/2020 08:00 AM - 07:00 PM'],Paulding County,110,34.0330257,-84.84006529999999,"8650 CARTERSVILLE HIGHWAY, DALLAS, GA 30132","https://www.google.com/maps/search/8650+CARTERSVILLE+HIGHWAY+DALLAS,+GA,+30132"
262,DIANNE WRIGHT INNOVATION CENTER,ChIJc7NkH4Uv9YgRDnDVBgfUnxI,['10/26/2020 - 10/30/2020 08:00 AM - 07:00 PM'],Paulding County,110,33.828878,-84.782443,"140 BETHEL CHURCH RD, HIRAM, GA 30141","https://www.google.com/maps/search/140+BETHEL+CHURCH+RD+HIRAM,+GA,+30141"
263,WATSON GOV'T COMPLEX,ChIJLzUZjXkx9YgRr04XUUEgl-Q,"['10/12/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/17/2020 - 10/17/2020 09:00 AM - 04:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 07:00 PM']",Paulding County,110,33.9171274,-84.84750770000001,"240 CONSTITUTION BLVD, DALLAS, GA 30132","https://www.google.com/maps/search/240+CONSTITUTION+BLVD+DALLAS,+GA,+30132"
264,BYRON MUNICIPAL COMPLEX,ChIJzdMv___l84gRAxHwEKOtBqA,['10/12/2020 - 10/30/2020 09:00 AM - 05:00 PM'],Peach County,111,32.6541746,-83.76203199999999,"401 MAIN ST, BYRON, GA 31008","https://www.google.com/maps/search/401+MAIN+ST+BYRON,+GA,+31008"
265,PEACH COUNTY BOARD OF ELECTIONS & REGISTRATION OFFICE,ChIJ5Wo8mczB84gR1_yp7-eG7eE,['10/12/2020 - 10/30/2020 09:00 AM - 05:00 PM'],Peach County,111,32.5533714,-83.88809119999999,"205 W CHURCH ST, FORT VALLEY, GA 31030","https://www.google.com/maps/search/205+W+CHURCH+ST+FORT+VALLEY,+GA,+31030"
266,PICKENS COUNTY BOARD OF ELECTIONS & REGISTRATION,ChIJBWe6q-KFX4gRrinG1mWS8eA,"['10/13/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 05:00 PM']",Pickens County,112,34.4706207,-84.42754459999999,"83 PIONEER RD, JASPER, GA 30143","https://www.google.com/maps/search/83+PIONEER+RD+JASPER,+GA,+30143"
267,COURTHOUSE ANNEX,ChIJJQw_4Er_74gR6UbYjWrKAa8,"['10/13/2020 - 10/30/2020 08:30 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM']",Pierce County,113,31.3036522,-82.23396609999999,"312 NICHOLS ST, BLACKSHEAR, GA 31516","https://www.google.com/maps/search/312+NICHOLS+ST+BLACKSHEAR,+GA,+31516"
268,ADVANCE/EARLY VOTING/REGISTRAR OFFICE,ChIJ-e8b522G9IgRM629T77w2CI,"['10/12/2020 - 10/16/2020 09:00 AM - 04:00 PM', '10/19/2020 - 10/23/2020 09:00 AM - 04:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 09:00 AM - 04:00 PM']",Pike County,114,33.103071,-84.342514,"81 JACKSON ST, ZEBULON, GA 30295","https://www.google.com/maps/search/81+JACKSON+ST+ZEBULON,+GA,+30295"
269,CEDARTOWN ELECTIONS OFFICE,ChIJl-iVU8nBiogRk8B0210xe5o,"['10/12/2020 - 10/16/2020 09:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 09:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/26/2020 09:00 AM - 05:00 PM', '10/27/2020 - 10/27/2020 09:00 AM - 07:00 PM', '10/28/2020 - 10/28/2020 09:00 AM - 05:00 PM', '10/29/2020 - 10/29/2020 09:00 AM - 07:00 PM', '10/30/2020 - 10/30/2020 09:00 AM - 05:00 PM']",Polk County,115,34.0114711,-85.2564811,"144 WEST AVE, CEDARTOWN, GA 30125","https://www.google.com/maps/search/144+WEST+AVE+CEDARTOWN,+GA,+30125"
270,ROCKMART COMMUNITY CENTER,ChIJaRY0YnPJiogR2w3luINZAOs,"['10/12/2020 - 10/16/2020 09:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 09:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/26/2020 09:00 AM - 05:00 PM', '10/27/2020 - 10/27/2020 09:00 AM - 07:00 PM', '10/28/2020 - 10/28/2020 09:00 AM - 05:00 PM', '10/29/2020 - 10/29/2020 09:00 AM - 07:00 PM', '10/30/2020 - 10/30/2020 09:00 AM - 05:00 PM']",Polk County,115,34.0033548,-85.0424663,"604 GOODYEAR AVE, ROCKMART, GA 30153","https://www.google.com/maps/search/604+GOODYEAR+AVE+ROCKMART,+GA,+30153"
271,COMMUNITY SERVICE BLDG.,ChIJhYTj99N78YgRlTH4wQ77m50,"['10/13/2020 - 10/30/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM']",Pulaski County,116,32.2837268,-83.4689695,"45 NORTH LUMPKIN ST, HAWKINSVILLE, GA 31036","https://www.google.com/maps/search/45+NORTH+LUMPKIN+ST+HAWKINSVILLE,+GA,+31036"
272,PUTNAM COUNTY ADMINISTRATION BUILDING,ChIJNd5f1RiX9ogR7cdBoRk5YyI,"['10/12/2020 - 10/30/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM']",Putnam County,117,33.346081,-83.3966636,"117 PUTNAM DR, EATONTON, GA 31024","https://www.google.com/maps/search/117+PUTNAM+DR+EATONTON,+GA,+31024"
273,ADVANCE/ EARLY VOTING,ChIJ31PoguJHjYgRuPa1z9mE9TI,"['10/12/2020 - 10/16/2020 09:00 AM - 04:00 PM', '10/19/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 09:00 AM - 04:00 PM']",Quitman County,118,31.884605,-85.1074308,"46 OLD SCHOOL RD, GEORGETOWN, GA 39854","https://www.google.com/maps/search/46+OLD+SCHOOL+RD+GEORGETOWN,+GA,+39854"
274,RABUN COUNTY BOARD OF ELECTION,ChIJt5GtaL_aWIgRjUlP7P0K9Mc,"['10/12/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/17/2020 - 10/17/2020 09:00 AM - 04:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 06:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 06:00 PM']",Rabun County,119,34.8781479,-83.4009933,"18 OLD RACO HIGH DR, CLAYTON, GA 30525 - 7040","https://www.google.com/maps/search/18+OLD+RACO+HIGH+DR.+CLAYTON,+GA,+30525+-+7040"
275,COURTHOUSE-GOVT CENTER,ChIJ_3-tLZGw8ogRCj1p3UvaWGI,"['10/12/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 08:00 AM - 05:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 05:00 PM']",Randolph County,120,31.7667191,-84.7868807,"93 FRONT ST, CUTHBERT, GA 39840","https://www.google.com/maps/search/93+FRONT+ST+CUTHBERT,+GA,+39840"
276,BELL AUDITORIUM,ChIJk0skDG3M-YgR27XiwQ5J0_8,"['10/12/2020 - 10/16/2020 08:30 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:30 AM - 05:00 PM', '10/24/2020 - 10/25/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:30 AM - 06:00 PM']",Richmond County,121,33.4712927,-81.96601059999999,"712 TELFAIR STREET, AUGUSTA, GA 30901","https://www.google.com/maps/search/712+TELFAIR+STREET+AUGUSTA,+GA,+30901"
277,HENRY H BRIGHAM COMM.CENTER,ChIJXyZGAOjR-YgR9d-vSUopBt0,"['10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:30 AM - 06:00 PM']",Richmond County,121,33.4300295,-82.051743,"2463 GOLDEN CAMP ROAD, AUGUSTA, GA 30906","https://www.google.com/maps/search/2463+GOLDEN+CAMP+ROAD+AUGUSTA,+GA,+30906"
278,ROBERT HOWARD CC/DIAMOND LAKES,GhIJ-FPjpZutQEAReekmMYiFVMA,"['10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:30 AM - 06:00 PM']",Richmond County,121,33.3563125,-82.0864375,"4335 WINDSOR SPRING ROAD, HEPHZIBAH, GA 30815","https://www.google.com/maps/search/4335+WINDSOR+SPRING+ROAD+HEPHZIBAH,+GA,+30815"
279,WARREN RD RECREATION CENTER,ChIJ8WOp2o3S-YgRvFd9qSMKwkY,"['10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:30 AM - 06:00 PM']",Richmond County,121,33.5062214,-82.05769629999999,"300 WARREN ROAD, AUGUSTA, GA 30907","https://www.google.com/maps/search/300+WARREN+ROAD+AUGUSTA,+GA,+30907"
280,BOARD OF ELECTIONS ANNEX,ChIJ--PRKFWz9YgRsvNOIqHa9E8,"['10/12/2020 - 10/16/2020 08:00 AM - 04:30 PM', '10/19/2020 - 10/23/2020 08:00 AM - 04:30 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/25/2020 - 10/25/2020 11:00 AM - 04:00 PM', '10/26/2020 - 10/27/2020 08:00 AM - 04:30 PM', '10/28/2020 - 10/30/2020 08:00 AM - 07:00 PM']",Rockdale County,122,33.6525808,-84.0192209,"1400 PARKER ROAD, CONYERS, GA 30094","https://www.google.com/maps/search/1400+PARKER+ROAD,+LOBBY+C+CONYERS,+GA,+30094"
281,SCHLEY COUNTY COURT HOUSE ANNEX,ChIJYfF-Qi0A84gRI1AY3v0bpDs,"['10/13/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 05:00 PM']",Schley County,123,32.2387093,-84.310852,"47 N. PECAN ST, ELLAVILLE, GA 31806","https://www.google.com/maps/search/47+N.+PECAN+ST.+ELLAVILLE,+GA,+31806"
282,REGISTRAR'S OFFICE,EisyMTYgTWltcyBSZCBSTSAxMTQsIFN5bHZhbmlhLCBHQSAzMDQ2NywgVVNBIiIaIAoWChQKEgmZXJyiASn6iBHFB1zqil_TuRIGUk0gMTE0,"['10/12/2020 - 10/16/2020 09:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 09:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 09:00 AM - 05:00 PM']",Screven County,124,32.7509161,-81.64517420000001,"216 MIMS RD - RM 114, SYLVANIA, GA 30467","https://www.google.com/maps/search/216+MIMS+RD+-+RM+114+SYLVANIA,+GA,+30467"
283,SEMINOLE COUNTY COURTHOUSE,ChIJb_eberwz7YgR92zyJsP6Gis,['10/13/2020 - 10/30/2020 09:00 AM - 05:00 PM'],Seminole County,125,31.04183969999999,-84.884838,"200 SOUTH KNOX AVENUE, DONALSONVILLE, GA 39845","https://www.google.com/maps/search/200+SOUTH+KNOX+AVENUE+DONALSONVILLE,+GA,+39845"
284,GRIFFIN-SPALDING ATHLETIC HALL OF FAME,Eic4NDEgTWVtb3JpYWwgRHIsIEdyaWZmaW4sIEdBIDMwMjIzLCBVU0EiGxIZChQKEgk1-_S-wGH0iBGanmvAX9ICsxDJBg,"['10/12/2020 - 10/30/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/25/2020 - 10/25/2020 09:00 AM - 04:00 PM']",Spalding County,126,33.243105,-84.2491619,"841 MEMORIAL DR, GRIFFIN, GA 30223","https://www.google.com/maps/search/841+MEMORIAL+DR+GRIFFIN,+GA,+30223"
285,STEPHENS COUNTY GOVERNMENT BUILDING,ChIJb-ITUA-8WIgRom1kIlpAT9s,"['10/12/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 05:00 PM']",Stephens County,127,34.5803447,-83.3302156,"12 WEST TUGALO STREET, TOCCOA, GA 30577","https://www.google.com/maps/search/12+WEST+TUGALO+STREET+TOCCOA,+GA,+30577"
286,COURTHOUSE,ChIJRwX3-8HP8ogRXOhzUbXCDUk,"['10/13/2020 - 10/30/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM']",Stewart County,128,32.0505732,-84.7944945,"1764 BROAD ST, LUMPKIN, GA 31815","https://www.google.com/maps/search/1764+BROAD+ST+LUMPKIN,+GA,+31815"
287,GSW GOLF AND CONFERENCE CENTER,GhIJDAIrhxYGQEAR-FPjpRsOVcA,"['10/12/2020 - 10/30/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 05:00 PM']",Sumter County,129,32.0475625,-84.2204375,"1800 S. LEE ST, AMERICUS, GA 31709 - 00","https://www.google.com/maps/search/1800+S.+LEE+ST+AMERICUS,+GA,+31709+-+00"
288,TALBOT COUNTY BOARD OF ELECTIONS  ,EikxODggSmFja3NvbiBBdmUsIFRhbGJvdHRvbiwgR0EgMzE4MjcsIFVTQSIbEhkKFAoSCYsD8r_oa_OIEdAlLxRFpa3WELwB,"['10/12/2020 - 10/16/2020 09:00 AM - 04:00 PM', '10/19/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 09:00 AM - 04:00 PM']",Talbot County,130,32.6773398,-84.5391822,"188 JACKSON AVENUE, TALBOTTON, GA 31827","https://www.google.com/maps/search/188+JACKSON+AVENUE+TALBOTTON,+GA,+31827"
289,COURTHOUSE,ChIJi8F2HC4A94gR7lgzfRu0V7s,"['10/13/2020 - 10/30/2020 09:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM']",Taliaferro County,131,33.5546191,-82.89659309999999,"113 MONUMENT ST, CRAWFORDVILLE, GA 30631 - 0009","https://www.google.com/maps/search/113+MONUMENT+ST+CRAWFORDVILLE,+GA,+30631+-+0009"
290,ELECTION OFFICE,ChIJk1yXujeH-ogRsv37jtp8J28,"['10/12/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 05:00 PM']",Tattnall County,132,32.08619460000001,-82.1189322,"114 BRAZELL ST, REIDSVILLE, GA 30453","https://www.google.com/maps/search/114+BRAZELL+ST+REIDSVILLE,+GA,+30453"
291,OLD COLLINS GYM,ChIJlWeSWRZ8-ogRHYPUvuJQvas,['10/26/2020 - 10/30/2020 08:00 AM - 05:00 PM'],Tattnall County,132,32.1806547,-82.1134551,"509 NW WILLIAMS STREET, COLLINS, GA 30421","https://www.google.com/maps/search/509+NW+WILLIAMS+STREET+COLLINS,+GA,+30421"
292,SOUTHEASTERN TECH SCHOOL,ChIJbWNpXZGN-ogRkIqa4pL2Fro,['10/26/2020 - 10/30/2020 08:00 AM - 05:00 PM'],Tattnall County,132,31.9334804,-81.9256168,"209 BOLTON ST, GLENNVILLE, GA 30427","https://www.google.com/maps/search/209+BOLTON+ST+GLENNVILLE,+GA,+30427"
293,VOTER REGISTRAR OFFICE,ChIJu2Y1I0-g84gRx5FCB6UxWnU,"['10/13/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 05:00 PM']",Taylor County,133,32.556902,-84.2364351,"1 IVY ST, BUTLER, GA 31006","https://www.google.com/maps/search/1+IVY+ST.+BUTLER,+GA,+31006"
294,TELFAIR CO REGISTRAR OFFICE,EjI5MSBUZWxmYWlyIEF2ZSBCTERHIDMsIE1jUmFlLUhlbGVuYSwgR0EgMzEwNTUsIFVTQSIiGiAKFgoUChIJc9JxM1dT8IgRNAcux4TgzNcSBkJMREcgMw,"['10/12/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 05:00 PM']",Telfair County,134,32.0611429,-82.8984443,"91 TELFAIR AVE BLDG 3, MCRAE, GA 31055","https://www.google.com/maps/search/91+TELFAIR+AVE+BLDG+3+MCRAE,+GA,+31055"
295,DAWSON GOVERNMENTAL BUILDING,ChIJ0xcruh-O8ogREkjUxTbrJxY,"['10/13/2020 - 10/16/2020 08:30 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:30 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:30 AM - 05:00 PM']",Terrell County,135,31.7597886,-84.4366198,"955 FORRESTER DR, DAWSON, GA 39842","https://www.google.com/maps/search/955+FORRESTER+DR+DAWSON,+GA,+39842"
296,ELECTIONS OFFICE,ChIJJ1d-9XO27YgRw2jHDBiRP6w,"['10/12/2020 - 10/16/2020 07:30 AM - 05:30 PM', '10/19/2020 - 10/23/2020 07:30 AM - 05:30 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 06:30 AM - 05:30 PM']",Thomas County,136,30.8526813,-83.9573509,"1402 E JACKSON STREET, THOMASVILLE, GA 31792","https://www.google.com/maps/search/1402+E+JACKSON+STREET+THOMASVILLE,+GA,+31792"
297,OLD GYM,Ei4yMjIgQ2hlc3RudXQgQXZlIEJMREcgQiwgVGlmdG9uLCBHQSAzMTc5NCwgVVNBIiIaIAoWChQKEgnX71yiAALuiBGu5abKkY4BeRIGQkxERyBC,"['10/12/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 05:00 PM']",Tift County,137,31.4632162,-83.5029248,"222 CHESNUTT AVE BLDG B, TIFTON, GA 31794","https://www.google.com/maps/search/222+CHESNUTT+AVE+BLDG+B+TIFTON,+GA,+31794"
298,TOOMBS COUNTY ADVANCE VOTING LOCATION,ChIJ8zt8Vp-G8IgRtP4tHGO6ZTk,"['06/12/2020 - 06/30/2020 08:30 AM - 05:00 PM', '06/24/2020 - 06/24/2020 09:00 AM - 04:00 PM']",Toombs County,138,32.2083869,-82.3236394,"125 W LINCOLN AVE, LYONS, GA 30436","https://www.google.com/maps/search/125+W+LINCOLN+AVE+LYONS,+GA,+30436"
299,BOARD OF ELECTIONS & REGISTRATION,ChIJuzaR310vX4gRqmZHPWXHxqI,['10/12/2020 - 10/30/2020 08:30 AM - 04:30 PM'],Towns County,139,34.94618,-83.75702629999999,"67 LAKEVIEW CIRCLE, HIAWASSEE, GA 30546","https://www.google.com/maps/search/67+LAKEVIEW+CIRCLE+HIAWASSEE,+GA,+30546"
300,TREUTLEN COUNTY ANNEX,ChIJrRXtju_s8IgRhp7I416ur_M,"['10/12/2020 - 10/16/2020 08:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 08:00 AM - 05:00 PM']",Treutlen County,140,32.3767967,-82.5925252,"650 SECOND STREET, SOPERTON, GA 30457","https://www.google.com/maps/search/650+SECOND+STREET+SOPERTON,+GA,+30457"
301,GOVERNMENT CENTER,ChIJe0EAu5tWi4gRTUTM9l7_pzw,"['10/12/2020 - 10/30/2020 08:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM']",Troup County,141,33.0403048,-85.03016679999999,"100 RIDLEY AVE, LAGRANGE, GA 30240","https://www.google.com/maps/search/100+RIDLEY+AVE+LAGRANGE,+GA,+30240"
302,AMERICAN LEGION BUILDING,ChIJoSYKaOQc8ogROJlEdwOnm6E,"['10/13/2020 - 10/13/2020 07:00 AM - 05:00 PM', '10/14/2020 - 10/30/2020 08:00 AM - 05:00 PM', '10/15/2020 - 10/15/2020 08:00 AM - 06:00 PM', '10/20/2020 - 10/20/2020 07:00 AM - 05:00 PM', '10/22/2020 - 10/22/2020 08:00 AM - 06:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/27/2020 - 10/27/2020 07:00 AM - 05:00 PM', '10/29/2020 - 10/29/2020 08:00 AM - 06:00 PM']",Turner County,142,31.6830553,-83.6414309,"1807 US HIGHWAY 41 N, SYCAMORE, GA 31790","https://www.google.com/maps/search/1807+US+HIGHWAY+41+N+SYCAMORE,+GA,+31790"
303,TWIGGSCOUNTY COURTHOUSE,ChIJjT3QEtBF8YgRp5__pzo4SUM,"['10/13/2020 - 10/16/2020 09:00 AM - 05:00 PM', '10/19/2020 - 10/23/2020 09:00 AM - 05:00 PM', '10/24/2020 - 10/24/2020 09:00 AM - 04:00 PM', '10/26/2020 - 10/30/2020 09:00 AM - 05:00 PM']",Twiggs County,143,32.6877273,-83.3455786,"425 RAILROAD STREET NORT, JEFFERSONVILLE, GA 31044","https://www.google.com/maps/search/425+RAILROAD+STREET+NORT+JEFFERSONVILLE,+GA,+31044"
